customer_id,lat,lon,avg_monthly_sales,avg_monthly_invoices,true_district,sales_m1,invoices_m1,sales_m2,invoices_m2,sales_m3,invoices_m3,sales_m4,invoices_m4
C1216,24.66016986182135,46.71729006098074,7005.636323058565,2,Al Malaz,7404.0,3,4943.0,1,8132.0,3,7173.0,3
C1217,24.64526373088297,46.73765069608206,3850.1861922763087,4,Al Malaz,3487.0,5,4215.0,5,3839.0,4,3381.0,5
C1218,24.672743795457098,46.7434243539995,15495.695716146582,4,Al Malaz,16963.0,4,18573.0,4,17929.0,5,13575.0,3
C1219,24.670156649040653,46.739313471744424,6652.967683100058,4,Al Malaz,6385.0,3,6830.0,3,5991.0,3,7113.0,5
C1220,24.680828221633124,46.72861884691033,9782.063729661397,6,Al Malaz,8817.0,7,7719.0,7,9122.0,5,9771.0,6
C1221,24.662481071186477,46.74215127419739,1995.6399094237254,5,Al Malaz,2456.0,4,2220.0,6,2150.0,5,2581.0,4
C1222,24.659766525172966,46.72657482617603,692.0842240335146,2,Al Malaz,727.0,1,583.0,1,546.0,1,656.0,1
C1223,24.67775857040559,46.73345799073611,10030.252300333963,6,Al Malaz,7016.0,6,9810.0,6,10119.0,7,11200.0,6
C1224,24.67336752239555,46.73160975790337,3932.4338032946002,4,Al Malaz,3798.0,5,4156.0,4,4109.0,5,4958.0,3
C1225,24.652670677644974,46.75605145112738,12877.650810296898,2,Al Malaz,11132.0,1,11343.0,2,16106.0,2,12626.0,2
C1226,24.658957853905573,46.73394064289864,5680.272949951475,4,Al Malaz,4656.0,4,4238.0,5,5093.0,3,6541.0,3
C1227,24.68180521147949,46.725702649294384,4244.794053746521,3,Al Malaz,3880.0,3,4138.0,4,4512.0,2,4469.0,3
C1228,24.6432609207264,46.73178496696788,4100.654900996337,7,Al Malaz,3812.0,7,4057.0,6,3706.0,7,4170.0,7
C1229,24.665908423062017,46.71762702877453,3955.456651851042,1,Al Malaz,3977.0,0,3440.0,2,3637.0,1,4908.0,0
C1230,24.65806230521324,46.73481244307713,3651.2080203351006,5,Al Malaz,3223.0,5,3215.0,4,2191.0,6,3162.0,6
C1231,24.678567421149214,46.74844507426568,2463.3697216097985,6,Al Malaz,1783.0,7,2721.0,5,2121.0,7,2271.0,7
C1232,24.670993277067193,46.72111853941875,4199.929650744499,3,Al Malaz,3868.0,4,4125.0,2,4919.0,4,3166.0,3
C1233,24.68096855635751,46.73844934763092,1839.7926905187742,3,Al Malaz,2081.0,4,1704.0,2,1982.0,2,1825.0,4
C1234,24.65352832250608,46.72884065349399,1595.2199184479432,2,Al Malaz,1272.0,1,1448.0,1,1633.0,3,1837.0,2
C1235,24.638934962159542,46.71146053974983,1628.1306023617556,2,Al Murabba,1779.0,1,1661.0,3,2224.0,3,1583.0,2
C1236,24.636329210150635,46.72023985604844,2887.9149218349658,1,Al Murabba,3086.0,0,2914.0,1,3121.0,2,3257.0,1
C1237,24.627588138097593,46.709074741969765,7896.540401043662,1,Al Murabba,7374.0,1,7659.0,0,6451.0,1,7105.0,2
C1238,24.633598471863404,46.727033612728405,10730.444588062932,3,Al Murabba,11229.0,4,8487.0,2,10413.0,3,12597.0,2
C1239,24.66196782720843,46.70209909785552,3821.8515178443545,5,Al Murabba,3398.0,5,3595.0,6,3791.0,6,3795.0,5
C1240,24.65120672137541,46.70149394522054,667.3644202556195,4,Al Murabba,628.0,5,603.0,4,827.0,4,628.0,4
C1241,24.648213821745202,46.6964790995234,2417.851417480343,3,Al Murabba,2051.0,4,2430.0,4,2097.0,4,3012.0,3
C1242,24.657315785398236,46.72043673566139,6788.962168110493,2,Al Murabba,7261.0,1,7908.0,1,7219.0,1,6841.0,1
C1243,24.643939547747344,46.69207824730211,3377.805726260245,3,Al Murabba,4068.0,2,3832.0,4,3870.0,4,3688.0,3
C1244,24.64268947520198,46.7003982007698,1717.2791661387016,4,Al Murabba,1544.0,3,1871.0,5,1512.0,4,1763.0,4
C1245,24.63038831262069,46.734327269342714,1519.9342383317023,6,Al Murabba,1791.0,5,1537.0,7,1541.0,5,1688.0,6
C1246,24.643415057529435,46.72367110894232,5817.504612377776,1,Al Murabba,3971.0,1,5513.0,2,4087.0,2,5972.0,0
C1247,24.6319888643607,46.73724659249649,2479.289609070165,3,Al Murabba,2153.0,4,2589.0,2,2517.0,3,2072.0,3
C1248,24.646848275070294,46.71771470533487,15819.783349208703,4,Al Murabba,13440.0,4,14638.0,4,10661.0,4,16608.0,4
C1249,24.636007704371387,46.7257778498078,1467.7762772477645,8,Al Murabba,1844.0,9,1387.0,7,1385.0,7,1582.0,8
C1250,24.637375692925524,46.70275335056365,5365.05077317971,2,Al Murabba,4894.0,3,4677.0,2,6738.0,1,5713.0,1
C1251,24.655298313785558,46.67338687485733,4591.245415547392,1,Al Murabba,5125.0,2,4532.0,1,4873.0,1,4482.0,1
C1252,24.640777597871413,46.710969528982524,3637.940998648861,5,Al Murabba,2528.0,4,3578.0,5,3668.0,6,4621.0,5
C1253,24.655558384860775,46.697798525767155,2536.2987355273904,4,Al Murabba,2580.0,3,3207.0,3,2595.0,3,2293.0,5
C1254,24.65369946466589,46.71606198234795,14982.745186477441,3,Al Murabba,16250.0,3,16118.0,4,19786.0,4,15383.0,4
C1255,24.66238530292543,46.70660659993471,3552.569813277874,2,Al Murabba,3534.0,1,3338.0,2,3847.0,2,3693.0,2
C1256,24.638752480285785,46.71642426173299,1369.4849807031803,3,Al Murabba,814.0,4,1518.0,2,1582.0,4,1168.0,4
C1257,24.640467671301113,46.71007865539363,3858.791152355619,4,Al Murabba,3961.0,5,3572.0,3,3612.0,3,3232.0,4
C1258,24.654500272329358,46.705929440795316,1212.0803517078784,2,Al Murabba,1359.0,1,1385.0,3,1135.0,2,1339.0,1
C1259,24.63953582980949,46.71118555504436,13647.910400902556,6,Al Murabba,16340.0,7,15128.0,7,11544.0,5,15098.0,6
C1260,24.630098317829717,46.71612162640273,34727.946489217546,6,Al Murabba,36798.0,5,49226.0,5,33851.0,7,35740.0,5
C1261,24.624126553164114,46.714953473826434,5797.71749947959,1,Al Murabba,4337.0,0,4851.0,2,5202.0,2,4510.0,0
C1262,24.648832821625273,46.71542522919303,7741.335884732838,2,Al Murabba,7501.0,2,7618.0,2,8880.0,3,7487.0,1
C1263,24.630101036272197,46.708460431209325,2322.4198268245477,3,Al Murabba,2636.0,3,2272.0,4,2545.0,4,2423.0,3
C1264,24.645438784487656,46.685188450622036,3917.6779535229,0,Al Murabba,3439.0,0,4067.0,1,3852.0,0,4303.0,0
C1265,24.638361358406744,46.734523497517785,1689.5281559577334,2,Al Murabba,1832.0,2,1856.0,3,1555.0,3,1994.0,3
C1266,24.650986110220952,46.70067486579278,3158.3787182947026,7,Al Murabba,2933.0,7,2693.0,8,1806.0,6,3394.0,8
C1267,24.642497263980335,46.70001910721352,4827.760359823891,0,Al Murabba,4895.0,0,4293.0,0,4408.0,1,5541.0,1
C1268,24.62783203486238,46.69775276632728,14212.622831655737,4,Al Murabba,15823.0,3,14765.0,3,14866.0,3,17738.0,5
C1269,24.635120669997676,46.71126330498717,3441.8240553164046,1,Al Murabba,3078.0,0,3909.0,1,3782.0,1,2315.0,1
C1270,24.659256247410312,46.70993264567637,3497.3290679380843,2,Al Murabba,4994.0,3,2908.0,1,1900.0,1,4028.0,2
C1271,24.654758200601584,46.726720961521735,1147.8028691615234,2,Al Murabba,1174.0,1,883.0,2,740.0,1,1086.0,1
C1272,24.640841803908053,46.72017867400494,5127.994942093902,9,Al Murabba,5391.0,10,5955.0,8,5252.0,8,5529.0,9
C1273,24.64910126280485,46.71046543854862,2848.9552966140986,2,Al Murabba,2533.0,3,3183.0,1,2415.0,1,2960.0,2
C1274,24.648114027383873,46.68534895308682,5406.464689558872,3,Al Murabba,5457.0,4,6233.0,3,5236.0,2,4659.0,2
C1275,24.63999452607729,46.697989352460176,11504.917105180613,2,Al Murabba,11044.0,2,9821.0,1,10706.0,2,10110.0,2
C1276,24.644955408242197,46.71601686871536,8615.416746010025,7,Al Murabba,6735.0,6,8321.0,8,9372.0,8,9231.0,6
C1277,24.642207241575026,46.740591568696054,6089.8518283513,3,Al Murabba,4695.0,2,6259.0,4,4417.0,4,5985.0,3
C1278,24.651701953161457,46.70688002178837,1741.7627703123276,2,Al Murabba,1817.0,1,1844.0,3,1596.0,3,1940.0,2
C1279,24.680948409957118,46.72141812687254,2767.5571536880675,8,Al Murabba,2731.0,7,2705.0,7,3156.0,8,2638.0,9
C1280,24.664371200017566,46.696156600445,3084.5457853221324,5,Al Murabba,1870.0,6,3046.0,4,3182.0,6,4064.0,4
C1281,24.64418432768292,46.71105075163164,3825.7335142637767,2,Al Murabba,2597.0,2,4368.0,3,3359.0,2,3718.0,3
C1282,24.649896738299038,46.706190009761116,4066.416022980811,4,Al Murabba,3879.0,4,3789.0,5,4343.0,5,5314.0,5
C1283,24.634302481846216,46.718829092589374,6223.714666352975,6,Al Murabba,6160.0,7,5698.0,6,6492.0,7,5597.0,6
C1284,24.6418338985518,46.713969271494555,2438.3559013656304,5,Al Murabba,2660.0,4,2274.0,4,2119.0,5,2655.0,5
C1285,24.637768156028944,46.71705357943699,32382.853661944468,1,Al Murabba,26372.0,0,29821.0,1,35724.0,1,37898.0,0
C1286,24.651528715793972,46.67663595677264,4910.2978276191925,5,Al Murabba,5346.0,5,4978.0,5,5405.0,5,4026.0,5
C1287,24.64028113315326,46.70931538386854,1505.186567725224,7,Al Murabba,1436.0,8,1452.0,6,1477.0,6,1308.0,8
C1288,24.659991870246184,46.70846777344243,5468.49155299019,6,Al Murabba,5053.0,6,5093.0,6,6236.0,5,5834.0,7
C1289,24.647054436657836,46.68821753145368,7712.013090452232,1,Al Murabba,7548.0,0,9260.0,2,6379.0,2,9049.0,1
C1290,24.667011995622158,46.734331652069216,1694.6047435150927,6,Al Murabba,1945.0,6,1760.0,6,1888.0,7,2042.0,6
C1291,24.645817859189847,46.69112628581308,1926.4189622143588,3,Al Murabba,2087.0,2,1823.0,3,1873.0,2,2096.0,4
C1292,24.624328874201428,46.69980990753992,2851.675165073839,5,Al Murabba,3232.0,6,3358.0,4,2457.0,6,3305.0,5
C1293,24.641340551453432,46.72459111916955,6425.61022656996,1,Al Murabba,5763.0,1,5881.0,0,5863.0,1,5403.0,2
C1294,24.65324364761459,46.72320008999308,9475.094848610788,2,Al Murabba,9072.0,3,9425.0,1,11122.0,1,8975.0,3
C1295,24.64668072191348,46.68302318942859,12968.855788454559,3,Al Murabba,10708.0,2,12727.0,2,11912.0,2,15767.0,3
C1296,24.652972219370998,46.68960675472963,6883.838088597148,4,Al Murabba,6312.0,3,6278.0,4,6535.0,3,6393.0,3
C1297,24.621305130066183,46.715548521565566,16961.072057303565,4,Al Murabba,15953.0,4,15935.0,3,15328.0,3,16511.0,5
C1298,24.644745867543847,46.72436996295655,6773.835578197739,9,Al Murabba,6301.0,8,6821.0,10,5984.0,10,5136.0,8
C1299,24.723763338321366,46.82093456054232,10916.669047652353,2,Al Naseem,12084.0,2,8604.0,3,12482.0,3,10707.0,2
C1300,24.716991095420827,46.82296992439787,2091.979647777461,6,Al Naseem,2225.0,6,1964.0,6,2780.0,5,1630.0,5
C1301,24.720251865245352,46.832031732667645,7920.6460556980055,1,Al Naseem,8823.0,0,8165.0,1,9499.0,2,8393.0,2
C1302,24.72641926389779,46.81598102901285,4910.057043857227,4,Al Naseem,5004.0,5,5080.0,5,5283.0,5,5987.0,5
C1303,24.749325252886344,46.81943727225118,6029.772387039597,0,Al Naseem,7000.0,1,6257.0,0,6711.0,0,6349.0,0
C1304,24.758982186450183,46.82316350208508,1706.0373200789538,2,Al Naseem,1735.0,3,2272.0,1,1620.0,1,1760.0,3
C1305,24.74201183079584,46.83063983890584,8427.164015644576,2,Al Naseem,9648.0,3,9190.0,2,7815.0,1,8008.0,1
C1306,24.741251397978033,46.81033008244448,3350.8155838998905,3,Al Naseem,3604.0,3,3264.0,3,2771.0,2,3642.0,4
C1307,24.720176004506232,46.825645731654085,3217.6142314458266,6,Al Naseem,3572.0,7,3145.0,7,3907.0,7,2729.0,7
C1308,24.71529434009634,46.81582000379838,4977.471848158574,3,Al Naseem,4927.0,3,4950.0,3,4732.0,4,4686.0,4
C1309,24.722694554119627,46.82528790152049,4853.4669451586615,6,Al Naseem,3952.0,6,5132.0,6,4342.0,6,6397.0,5
C1310,24.72507569599467,46.82514837374852,1429.331871603336,5,Al Naseem,1120.0,6,1361.0,4,1296.0,6,1172.0,4
C1311,24.755437885518123,46.82801596219069,2210.206794054648,2,Al Naseem,2859.0,1,2677.0,2,2275.0,1,2047.0,3
C1312,24.76130921055655,46.82423572993217,7879.033361333018,5,Al Naseem,8337.0,4,6590.0,4,7245.0,5,6357.0,6
C1313,24.74769831662091,46.82663943559908,5328.650006398875,5,Al Naseem,5683.0,6,5783.0,6,5348.0,5,6310.0,6
C1314,24.742574953856284,46.82656506889823,8073.059548911463,7,Al Naseem,7871.0,8,8613.0,6,8280.0,8,7857.0,6
C1315,24.71579590582168,46.80927887506204,6894.250132052349,7,Al Naseem,6420.0,7,5728.0,8,8268.0,6,5683.0,8
C1316,24.717236057361387,46.81307625412516,1856.7786474718323,4,Al Naseem,2657.0,5,2014.0,5,1517.0,3,1535.0,3
C1317,24.730716958376345,46.83333722426809,10255.314877094972,3,Al Naseem,8533.0,3,11018.0,4,10715.0,4,11960.0,2
C1318,24.744344851590256,46.81720456586273,1753.625174798421,3,Al Naseem,1737.0,4,1584.0,3,1575.0,2,1935.0,4
C1319,24.724108423229875,46.83235961452878,1937.3818743359557,7,Al Naseem,1922.0,8,2569.0,8,1816.0,7,2173.0,6
C1320,24.73727141701995,46.80440551600866,1520.973932467647,4,Al Naseem,1263.0,4,1668.0,5,1888.0,3,1517.0,5
C1321,24.73713618017754,46.79662844140632,16233.78907147375,0,Al Naseem,13137.0,0,15383.0,0,17756.0,0,18438.0,0
C1322,24.71771015316652,46.79797707011932,1496.4657302950673,1,Al Naseem,1339.0,1,1386.0,2,1412.0,0,1789.0,1
C1323,24.72367678041375,46.840333463026326,3413.386137183537,2,Al Naseem,3237.0,3,3032.0,2,3665.0,1,3762.0,1
C1324,24.722706617278735,46.79981865983861,1743.353755588379,1,Al Naseem,1616.0,0,1798.0,2,1740.0,2,1353.0,0
C1325,24.732675058713962,46.82286531056686,1986.2033810001835,3,Al Naseem,2228.0,3,1993.0,4,2315.0,2,1436.0,3
C1326,24.72670535229817,46.803833108022,1829.122573129968,7,Al Naseem,1506.0,8,1450.0,7,1699.0,8,1455.0,7
C1327,24.74399367698014,46.83791108660347,14743.082679539853,4,Al Naseem,15638.0,3,12472.0,3,15827.0,3,15396.0,4
C1328,24.730613530391764,46.81770034315075,12417.612823127894,8,Al Naseem,15153.0,9,11082.0,9,12051.0,8,9816.0,7
C1329,24.73261888418224,46.816391623546814,1246.6151312276356,1,Al Naseem,1414.0,1,1168.0,1,1250.0,1,1059.0,2
C1330,24.72437247186548,46.8106062319195,8907.138505621742,4,Al Naseem,7385.0,4,8398.0,5,8716.0,3,8998.0,4
C1331,24.739938783723755,46.84031053302388,1769.3016592068855,4,Al Naseem,985.0,5,1591.0,3,1609.0,3,1555.0,5
C1332,24.728241985752284,46.81089558628956,5027.5886212706255,2,Al Naseem,5665.0,1,5460.0,2,5113.0,1,4127.0,1
C1333,24.7398014432811,46.809144812477136,2003.1027501639062,3,Al Naseem,2152.0,4,2263.0,3,2297.0,3,2289.0,2
C1334,24.740607108271664,46.81445419588957,2362.7072375691623,2,Al Naseem,2155.0,3,2375.0,3,2154.0,1,2541.0,1
C1335,24.74361101953218,46.81182130206194,10377.003441299214,4,Al Naseem,12370.0,3,7069.0,4,9795.0,5,11598.0,3
C1336,24.732477385662083,46.829912855093546,3209.3454525327893,3,Al Naseem,3015.0,2,3120.0,3,3389.0,3,3648.0,4
C1337,24.736678067037143,46.82420050207775,2285.560177963678,8,Al Naseem,2323.0,7,2456.0,7,2033.0,9,2769.0,7
C1338,24.702876022636595,46.8358647713096,973.8631926949181,0,Al Naseem,822.0,1,957.0,0,1101.0,0,972.0,0
C1339,24.727659629495353,46.823463358336774,7256.734283148617,4,Al Naseem,7604.0,5,7498.0,4,8026.0,4,7087.0,5
C1340,24.731839225036364,46.813978605348844,4118.385709112571,0,Al Naseem,3853.0,0,4156.0,1,2724.0,0,3091.0,0
C1341,24.734816694147103,46.81338442518055,2458.6833064868556,2,Al Naseem,2273.0,3,1921.0,1,2224.0,2,2380.0,1
C1342,24.697513627697397,46.810990323717306,7709.244803261297,4,Al Naseem,8958.0,4,4884.0,4,6487.0,3,7066.0,4
C1343,24.76538834006752,46.817119387562265,5917.933299460768,4,Al Naseem,6108.0,4,6409.0,4,6651.0,4,6824.0,3
C1344,24.71662836512401,46.815264508767314,5071.601175466544,2,Al Naseem,3934.0,3,4665.0,1,5783.0,2,5575.0,1
C1345,24.72069597794201,46.81145174643493,4728.653825272663,2,Al Naseem,5219.0,2,4981.0,3,3896.0,1,5743.0,3
C1346,24.729474886528887,46.83112499295248,2883.996467703606,3,Al Naseem,3246.0,3,2742.0,2,2595.0,2,3343.0,3
C1347,24.745486330217606,46.8232471488318,3756.427241986941,5,Al Naseem,3288.0,4,3644.0,6,3717.0,5,4406.0,5
C1348,24.733696961617223,46.816987130716015,11488.122214827965,6,Al Naseem,10811.0,5,13665.0,5,10876.0,5,12386.0,5
C1349,24.73872388722361,46.81910842382225,4502.253104263052,5,Al Naseem,4539.0,4,3708.0,5,4988.0,6,4601.0,6
C1350,24.736332746970707,46.82774571427544,4983.307381639862,5,Al Naseem,4797.0,5,4947.0,5,5713.0,4,4718.0,4
C1351,24.73559414536896,46.80382449360139,1740.0460186066757,3,Al Naseem,1772.0,4,1459.0,2,1895.0,3,1738.0,4
C1352,24.725654516760713,46.79603561857458,711.8373630461831,1,Al Naseem,781.0,0,715.0,1,828.0,2,615.0,1
C1353,24.733416137845552,46.82781469554857,827.1566100459052,3,Al Naseem,766.0,2,878.0,4,943.0,2,875.0,4
C1354,24.726803722521286,46.801089324925336,3021.4145304801887,4,Al Naseem,3964.0,4,3284.0,4,2994.0,5,2989.0,4
C1355,24.716563389569842,46.83297523402815,2372.582371572321,4,Al Naseem,2119.0,4,2410.0,4,2224.0,3,1681.0,5
C1356,24.74119486666815,46.821059364454186,9106.895228871224,1,Al Naseem,8371.0,2,7263.0,0,8126.0,2,5573.0,1
C1357,24.726381769594294,46.8187246642238,3009.8313536225555,6,Al Naseem,3899.0,7,3097.0,6,3379.0,6,2697.0,5
C1358,24.73871644954748,46.84377510902738,1719.108017312046,3,Al Naseem,2334.0,2,1928.0,2,1948.0,3,1605.0,3
C1359,24.72494040781694,46.82063702802239,2601.194640699203,4,Al Naseem,2616.0,4,2955.0,3,2996.0,4,2490.0,5
C1360,24.728378990917367,46.80201189008213,10734.60242358185,2,Al Naseem,10433.0,2,13947.0,1,10232.0,3,12739.0,3
C1361,24.73205225303418,46.81252281889637,4595.151614286958,2,Al Naseem,3856.0,3,4937.0,3,4337.0,2,4181.0,1
C1362,24.717372741798386,46.80218547541292,25012.543796391765,5,Al Naseem,29300.0,5,21238.0,6,26035.0,4,20442.0,4
C1363,24.735229790145965,46.821879938156854,5120.615950076242,3,Al Naseem,5254.0,3,4712.0,4,6078.0,3,5403.0,2
C1364,24.73396898588893,46.81190202277111,3290.5512551536353,3,Al Naseem,2873.0,2,3311.0,2,3470.0,4,3765.0,3
C1365,24.75489820035533,46.819006625963944,57224.56396094658,3,Al Naseem,60709.0,2,65428.0,4,59226.0,4,70776.0,4
C1366,24.732138619532353,46.844991891664414,1474.685991777786,3,Al Naseem,1778.0,4,1226.0,2,1297.0,2,1259.0,2
C1367,24.72587521535283,46.82887158233201,4783.750925490708,4,Al Naseem,5276.0,4,5378.0,4,5106.0,5,4609.0,3
C1368,24.72973825997313,46.80235045285401,1468.549095187249,2,Al Naseem,1955.0,3,1596.0,3,1588.0,1,1378.0,3
C1369,24.730378685175285,46.82032232473079,3396.8133971576585,2,Al Naseem,3988.0,3,2956.0,2,2926.0,3,4134.0,1
C1370,24.72273034470733,46.803073198733436,2488.5240538247817,6,Al Naseem,2653.0,6,2690.0,6,3139.0,5,2738.0,6
C1371,24.720925956551906,46.81821206621128,9012.575643762706,2,Al Naseem,8968.0,1,7980.0,3,7804.0,2,9040.0,2
C1372,24.73120900078769,46.824463775275795,4122.9150919075355,6,Al Naseem,4463.0,6,4097.0,6,4697.0,7,4551.0,6
C1373,24.73072725777778,46.8258499770345,3430.8024189028197,2,Al Naseem,4057.0,3,3263.0,3,3334.0,3,3253.0,3
C1374,24.74908256406446,46.82072927957666,8882.328235491297,2,Al Naseem,10026.0,1,9130.0,3,9111.0,1,8618.0,1
C1375,24.718169575716438,46.826165750696354,10088.897085716844,7,Al Naseem,11685.0,7,8336.0,7,8935.0,6,10032.0,6
C1376,24.74993646228027,46.82789502908443,6837.32321891134,7,Al Naseem,7066.0,6,7310.0,7,6280.0,6,6340.0,7
C1377,24.73276788576933,46.82271274034736,7499.699962740495,3,Al Naseem,8362.0,4,5138.0,3,8291.0,3,7222.0,4
C1378,24.728923719677255,46.81667793559715,2555.553346797126,7,Al Naseem,3021.0,8,2393.0,6,2487.0,8,2683.0,6
C1379,24.735759744720973,46.81972000794589,15883.347458442917,5,Al Naseem,15489.0,6,14513.0,6,15112.0,6,16420.0,6
C1380,24.736147631011697,46.81886869797953,2245.1355061586137,2,Al Naseem,1809.0,1,2736.0,2,2544.0,3,2721.0,1
C1381,24.705425029096663,46.820274512160324,7491.524469234567,5,Al Naseem,9431.0,4,8021.0,5,8295.0,6,8412.0,5
C1382,24.733234468558788,46.83281000352568,11320.631019494731,5,Al Naseem,12311.0,6,10470.0,4,11620.0,5,11188.0,6
C1383,24.737758532791442,46.818080333059996,6432.4714201634,2,Al Naseem,6008.0,1,5577.0,1,6666.0,3,4398.0,1
C1384,24.74389670383107,46.833401760367956,3087.850595180073,2,Al Naseem,3196.0,3,3085.0,2,3880.0,3,2427.0,3
C1385,24.73955130702987,46.809936925065806,2104.430282128997,6,Al Naseem,2026.0,7,1904.0,7,2057.0,5,1949.0,5
C1386,24.744953347752826,46.8384766889706,5831.835264980118,2,Al Naseem,4340.0,1,7654.0,2,6179.0,3,5501.0,1
C1387,24.74864890693747,46.802230111119215,7651.865706298673,3,Al Naseem,7441.0,2,4585.0,3,8150.0,3,6199.0,2
C1388,24.713086014261535,46.80556501988246,2737.0631084885167,7,Al Naseem,2152.0,6,2747.0,7,2177.0,7,2584.0,7
C1389,24.735873238481677,46.814804119456596,889.7519496891135,7,Al Naseem,917.0,8,573.0,7,638.0,8,902.0,7
C1390,24.727259892569354,46.81091121992132,3155.8151676498965,8,Al Naseem,3104.0,7,3604.0,8,3222.0,7,2862.0,8
C1391,24.74205031379704,46.81395321083571,4016.4240829506684,3,Al Naseem,4699.0,4,3534.0,4,4540.0,3,3925.0,3
C1392,24.72989585443568,46.8222627915085,4267.730547576966,4,Al Naseem,4191.0,5,5218.0,4,4404.0,4,4200.0,3
C1393,24.736300380652327,46.797109480638326,17184.07325210313,0,Al Naseem,18148.0,1,15752.0,1,15867.0,0,15405.0,0
C1394,24.728737991820182,46.83386807749112,4702.501638963208,2,Al Naseem,4492.0,1,5400.0,3,4257.0,3,4107.0,1
C1395,24.717164254227484,46.818673636334246,6058.708440605496,2,Al Naseem,5714.0,2,6199.0,1,6799.0,2,5930.0,2
C1396,24.737904485567636,46.82105358960733,1698.8760607620839,4,Al Naseem,1343.0,3,1975.0,3,1628.0,5,1759.0,3
C1397,24.734893148514175,46.824037620360464,1846.8238923045792,6,Al Naseem,2121.0,6,1842.0,6,1412.0,7,1565.0,5
C1398,24.734804302142788,46.816955929329474,12213.398194030542,2,Al Naseem,12526.0,3,6975.0,2,13468.0,2,8600.0,2
C1399,24.71799555345754,46.82878192238943,2511.923503525889,4,Al Naseem,2292.0,5,2239.0,5,2606.0,3,2159.0,5
C1400,24.718931767218663,46.82792278131682,3717.188125966648,0,Al Naseem,3833.0,0,2871.0,0,3934.0,0,3974.0,0
C1401,24.705764649980743,46.82420006264313,1345.3387073382148,6,Al Naseem,1262.0,6,1519.0,7,1555.0,7,1029.0,7
C1402,24.73136697404889,46.813034695497535,1053.8338472869248,1,Al Naseem,939.0,1,1128.0,2,1262.0,1,1190.0,2
C1403,24.725656902798967,46.82008915998972,3268.743687955279,2,Al Naseem,3391.0,1,3253.0,3,3546.0,3,2982.0,2
C1404,24.75257902407478,46.74017875505266,14346.416105894068,2,Al Rawdah,16961.0,2,15193.0,1,14008.0,1,14550.0,1
C1405,24.73160521687913,46.75469770763966,7864.925652427917,6,Al Rawdah,7547.0,7,8041.0,5,5424.0,6,6962.0,5
C1406,24.755979620903737,46.72122077192385,14207.02124569217,2,Al Rawdah,11171.0,2,12971.0,2,14858.0,2,15333.0,3
C1407,24.754577047754925,46.76915478523311,14010.481715061149,4,Al Rawdah,12719.0,3,17831.0,3,13732.0,4,14052.0,3
C1408,24.758699598433463,46.748734514541184,3030.096340343982,1,Al Rawdah,3847.0,2,3116.0,1,3627.0,2,3178.0,0
C1409,24.75024712159065,46.74623462411624,3962.937743192141,2,Al Rawdah,3481.0,1,3831.0,3,4718.0,3,2843.0,3
C1410,24.758683596638264,46.756970443618506,6154.228155279686,3,Al Rawdah,7251.0,3,4834.0,4,6600.0,3,6763.0,2
C1411,24.776135404555998,46.74946698168097,3191.9659349426915,4,Al Rawdah,3078.0,4,2892.0,5,3844.0,3,2410.0,5
C1412,24.76417910260834,46.760020949451004,8456.98821003224,3,Al Rawdah,9396.0,4,8424.0,3,8382.0,3,8015.0,4
C1413,24.7529040994122,46.723050314338096,2135.8234953511587,10,Al Rawdah,2102.0,11,2070.0,10,2126.0,9,2284.0,11
C1414,24.76066400856101,46.745999757620666,9099.04972108964,3,Al Rawdah,6946.0,3,8430.0,3,7981.0,2,8806.0,4
C1415,24.758452967117996,46.74432962489773,789.2291281835069,3,Al Rawdah,740.0,4,779.0,3,755.0,3,842.0,2
C1416,24.748402194246736,46.75991304762688,1320.8685700923888,7,Al Rawdah,1739.0,7,1102.0,6,1365.0,8,1346.0,8
C1417,24.7640993669936,46.76618383037705,10464.580214905658,5,Al Rawdah,10258.0,5,10418.0,6,12121.0,4,10551.0,5
C1418,24.749459796333078,46.73483334252519,4729.270236636725,4,Al Rawdah,5130.0,5,3661.0,5,4226.0,4,4160.0,5
C1419,24.734648054061843,46.746634560688264,5071.966690634588,6,Al Rawdah,4816.0,7,4422.0,6,5682.0,5,5775.0,5
C1420,24.761965574735775,46.73692956812999,1623.8592035105235,1,Al Rawdah,1592.0,2,1444.0,1,2188.0,0,1876.0,0
C1421,24.777515194098733,46.748290205500616,3470.131301636832,3,Al Rawdah,3638.0,3,3880.0,2,2788.0,2,3188.0,3
C1422,24.768461173985834,46.7498759092804,3774.9982977246136,5,Al Rawdah,4044.0,4,4017.0,5,3639.0,6,3274.0,4
C1423,24.748702563085693,46.763060552252306,827.463391127107,5,Al Rawdah,1103.0,5,832.0,5,832.0,6,847.0,5
C1424,24.75807459498689,46.757973534409075,4817.268721561888,6,Al Rawdah,4806.0,5,4001.0,5,5542.0,6,4274.0,7
C1425,24.761693728396217,46.73138896379061,6805.848304867825,6,Al Rawdah,6623.0,5,6380.0,7,8817.0,6,6906.0,6
C1426,24.76060787551141,46.751616367880175,1815.626232078642,3,Al Rawdah,1635.0,2,2012.0,4,2150.0,2,2018.0,3
C1427,24.740073678973097,46.74438826922568,8755.108776323632,4,Al Rawdah,7032.0,5,10269.0,4,8725.0,3,9539.0,3
C1428,24.773526296637822,46.73273364134057,1842.9759411247067,3,Al Rawdah,1398.0,4,1446.0,2,1615.0,4,2222.0,2
